	 Total Time (s)	Calls (kCalls)
DIST_SAD_8x16	0.0923307	989.608
DIST_SAD_8x16sub	0.0440184	443.487
INTERPOL_HALF_8x16	0.0653728	23.296
DIST_HAD_8x16	0.155711	436.8
INTERPOL_QUARTER_8x16	0.125468	23.296
DIST_SAD_16x8	0.21104	1426
INTERPOL_HALF_16x8	0.0682981	23.296
DIST_HAD_16x8	0.15958	436.8
INTERPOL_QUARTER_16x8	0.12701	23.296
DIST_SAD_8x8	0.322524	3007.84
INTERPOL_HALF_8x8	0.0816906	46.592
DIST_HAD_8x8	0.186395	841.001
INTERPOL_QUARTER_8x8	0.14054	46.592
DIST_SAD_4x8	0.159083	1540.28
INTERPOL_HALF_4x8	0.0544361	46.592
DIST_HAD_4x8	0.13246	908.544
INTERPOL_QUARTER_4x8	0.0842201	46.592
DIST_SAD_8x4	0.166311	1502.4
INTERPOL_HALF_8x4	0.058105	46.592
DIST_HAD_8x4	0.13727	908.544
INTERPOL_QUARTER_8x4	0.0874357	46.592
TR_iDCT_32x32	0.0226939	2.094
TR_iDCT_16x16	0.0116197	5.966
DIST_HAD_16x64	0.000765629	0.3
DIST_HAD_48x64	0.00209552	0.3
TR_iDCT_8x8	0.00551877	10.315
TR_iDCT_4x4	0.00259575	9.145
DIST_HAD_32x8	0.00553219	8.23
DIST_HAD_32x24	0.0151981	8.23
DIST_HAD_8x32	0.0113931	16.48
DIST_HAD_24x32	0.030166	16.48
DIST_HAD_16x4	0.00417854	17.88
DIST_HAD_16x12	0.0088287	17.88
DIST_HAD_4x16	0.00604638	24.95
DIST_HAD_12x16	0.0123896	24.95
TR_DST_4x4	0.000997113	3.509
TR_iDST_4x4	0.00019854	0.705
DIST_HAD_4x4	0.00137345	9.38
DIST_SAD_32x8	0.0125192	43.146
INTERPOL_HALF_32x8	0.00216509	0.416
INTERPOL_QUARTER_32x8	0.00432906	0.416
DIST_SAD_32x24	0.00760857	17.68
DIST_SAD_32x24sub	0.005108	13.331
INTERPOL_HALF_32x24	0.00514747	0.416
INTERPOL_QUARTER_32x24	0.0117067	0.416
DIST_SAD_16x4	0.0121447	72.634
INTERPOL_HALF_16x4	0.00172936	0.88
INTERPOL_QUARTER_16x4	0.00296255	0.88
DIST_SAD_16x12	0.00874821	37.292
DIST_SAD_16x12sub	0.004235	21.746
INTERPOL_HALF_16x12	0.00346038	0.88
INTERPOL_QUARTER_16x12	0.00696251	0.88
DIST_SAD_4x16	0.00840759	53.428
DIST_SAD_4x16sub	0.005819	55.45
INTERPOL_HALF_4x16	0.00234322	1.264
INTERPOL_QUARTER_4x16	0.00418434	1.264
DIST_SAD_12x16	0.0132584	53.648
DIST_SAD_12x16sub	0.00832223	39.698
INTERPOL_HALF_12x16	0.00497771	1.264
INTERPOL_QUARTER_12x16	0.010099	1.264
DIST_HAD_64x16	0.000334248	0.13
DIST_HAD_64x48	0.000912921	0.13
DIST_SAD_8x32	0.00856679	36.684
DIST_SAD_8x32sub	0.0113851	61.901
INTERPOL_HALF_8x32	0.004316	0.864
INTERPOL_QUARTER_8x32	0.00910466	0.864
DIST_SAD_24x32	0.0170351	36.72
DIST_SAD_24x32sub	0.0149476	36.467
INTERPOL_HALF_24x32	0.0105861	0.864
INTERPOL_QUARTER_24x32	0.0240426	0.864

Frame	11
Others	9.54884	18448.6
TR_DCT_32x32	0.0401072	4.849
DIST_SSE_32x32	0.0214821	11.488
TR_DCT_16x16	0.0462978	33.956
DIST_SSE_16x16	0.0245701	57.836
TR_DCT_8x8	0.0403055	135.396
DIST_SSE_8x8	0.0230246	214.742
DIST_SSE_64x64	0.0083466	0.969
DIST_SAD_64x64	0.0437781	30.94
DIST_SAD_64x64sub	0.0385169	27.933
INTERPOL_HALF_64x64	0.0430687	0.728
DIST_HAD_64x64	0.123537	13.909
INTERPOL_QUARTER_64x64	0.0971528	0.728
DIST_SAD_32x64	0.0449921	61.88
DIST_SAD_32x64sub	0.0269378	38.084
INTERPOL_HALF_32x64	0.0436742	1.456
DIST_HAD_32x64	0.124636	27.3
INTERPOL_QUARTER_32x64	0.0982341	1.456
DIST_SAD_64x32	0.0471313	61.88
DIST_SAD_64x32sub	0.0352579	48.333
INTERPOL_HALF_64x32	0.0449794	1.456
DIST_HAD_64x32	0.122485	27.3
INTERPOL_QUARTER_64x32	0.0997849	1.456
TR_DCT_4x4	0.0663523	477.32
DIST_SSE_4x4	0.0714736	1057.02
DIST_SAD_32x32	0.0509651	123.697
DIST_SAD_32x32sub	0.0484484	122.727
INTERPOL_HALF_32x32	0.04611	2.912
DIST_HAD_32x32	0.124775	53.676
INTERPOL_QUARTER_32x32	0.101093	2.912
DIST_SAD_16x32	0.064107	247.394
DIST_SAD_16x32sub	0.0365085	152.826
INTERPOL_HALF_16x32	0.0494616	5.824
DIST_HAD_16x32	0.133774	109.2
INTERPOL_QUARTER_16x32	0.106027	5.824
DIST_SAD_32x16	0.0652803	247.385
DIST_SAD_32x16sub	0.0326421	135.962
INTERPOL_HALF_32x16	0.0504068	5.824
DIST_HAD_32x16	0.133655	109.2
INTERPOL_QUARTER_32x16	0.105826	5.824
DIST_SAD_16x16	0.0943116	494.683
DIST_SAD_16x16sub	0.0684768	421.386
INTERPOL_HALF_16x16	0.0561626	11.648
DIST_HAD_16x16	0.142225	210.819
INTERPOL_QUARTER_16x16	0.112446	11.648
DIST_SAD_8x16	0.0917514	989.3
DIST_SAD_8x16sub	0.046555	472.826
INTERPOL_HALF_8x16	0.06514	23.296
DIST_HAD_8x16	0.154554	436.8
INTERPOL_QUARTER_8x16	0.124584	23.296
DIST_SAD_16x8	0.215912	1455.12
INTERPOL_HALF_16x8	0.0686814	23.296
DIST_HAD_16x8	0.159065	436.8
INTERPOL_QUARTER_16x8	0.126917	23.296
DIST_SAD_8x8	0.331007	3081.39
INTERPOL_HALF_8x8	0.0816054	46.592
DIST_HAD_8x8	0.186431	839.986
INTERPOL_QUARTER_8x8	0.139487	46.592
DIST_SAD_4x8	0.163829	1583.81
INTERPOL_HALF_4x8	0.0543598	46.592
DIST_HAD_4x8	0.132483	908.544
INTERPOL_QUARTER_4x8	0.0835797	46.592
DIST_SAD_8x4	0.169489	1527.6
INTERPOL_HALF_8x4	0.0581354	46.592
DIST_HAD_8x4	0.136375	908.544
INTERPOL_QUARTER_8x4	0.0866004	46.592
TR_iDCT_32x32	0.0187519	1.731
TR_iDCT_16x16	0.00969241	5.001
TR_iDCT_8x8	0.0043458	8.119
DIST_HAD_16x64	0.000688896	0.27
DIST_HAD_48x64	0.00188291	0.27
DIST_SAD_8x32	0.00604585	33.856
DIST_SAD_8x32sub	0.0094856	58.22
INTERPOL_HALF_8x32	0.00393633	0.8
DIST_HAD_8x32	0.0105241	15.32
INTERPOL_QUARTER_8x32	0.00836631	0.8
DIST_SAD_24x32	0.013788	33.865
DIST_SAD_24x32sub	0.0124513	32.752
INTERPOL_HALF_24x32	0.00975464	0.8
DIST_HAD_24x32	0.0281003	15.32
INTERPOL_QUARTER_24x32	0.0221923	0.8
TR_iDCT_4x4	0.00203865	6.758
DIST_HAD_16x4	0.00273157	11.14
DIST_HAD_16x12	0.0056138	11.14
DIST_HAD_4x16	0.00466113	18.2
DIST_HAD_12x16	0.00942391	18.2
TR_DST_4x4	0.000609879	2.11
TR_iDST_4x4	0.000162045	0.6
DIST_SAD_16x4	0.00793959	47.669
INTERPOL_HALF_16x4	0.00104923	0.528
INTERPOL_QUARTER_16x4	0.00179892	0.528
DIST_SAD_16x12	0.00528289	22.368
DIST_SAD_16x12sub	0.00281161	14.029
INTERPOL_HALF_16x12	0.00209783	0.528
INTERPOL_QUARTER_16x12	0.0042317	0.528
DIST_SAD_4x16	0.00620542	38.409
DIST_SAD_4x16sub	0.00612296	53.603
INTERPOL_HALF_4x16	0.00169686	0.912
INTERPOL_QUARTER_4x16	0.00302912	0.912
DIST_SAD_12x16	0.00971096	38.283
DIST_SAD_12x16sub	0.0080061	36.782
INTERPOL_HALF_12x16	0.00362726	0.912
INTERPOL_QUARTER_12x16	0.00730311	0.912
DIST_HAD_4x4	0.000759847	5.32
DIST_SAD_32x8	0.0116483	35.632
INTERPOL_HALF_32x8	0.00184838	0.352
DIST_HAD_32x8	0.00531759	7.1
INTERPOL_QUARTER_32x8	0.00367491	0.352
DIST_SAD_32x24	0.00673875	14.96
DIST_SAD_32x24sub	0.00448414	10.598
INTERPOL_HALF_32x24	0.00437656	0.352
DIST_HAD_32x24	0.0136124	7.1
INTERPOL_QUARTER_32x24	0.00987599	0.352
DIST_HAD_64x16	0.000385866	0.15
DIST_HAD_64x48	0.00104861	0.15

Frame	12
Others	12.6009	21661.6
TR_DCT_32x32	0.0662503	7.917
DIST_SSE_32x32	0.035515	18.953
TR_DCT_16x16	0.070541	51.317
DIST_SSE_16x16	0.0395943	93.106
TR_DCT_8x8	0.0602668	201.452
DIST_SSE_8x8	0.0364394	318.366
TR_iDCT_32x32	0.0622221	5.75
DIST_SSE_64x64	0.0107212	1.238
DIST_SAD_64x64	0.0441139	30.94
DIST_SAD_64x64sub	0.0515731	37.266
INTERPOL_HALF_64x64	0.0431827	0.728
DIST_HAD_64x64	0.134159	15.064
INTERPOL_QUARTER_64x64	0.0980801	0.728
DIST_SAD_32x64	0.0453036	61.88
DIST_SAD_32x64sub	0.0382834	53.075
INTERPOL_HALF_32x64	0.0438988	1.456
DIST_HAD_32x64	0.125218	27.3
INTERPOL_QUARTER_32x64	0.0995526	1.456
DIST_SAD_64x32	0.0471889	61.844
DIST_SAD_64x32sub	0.0377854	51.691
INTERPOL_HALF_64x32	0.0449433	1.456
DIST_HAD_64x32	0.122693	27.3
INTERPOL_QUARTER_64x32	0.100621	1.456
TR_DCT_4x4	0.094305	650.268
DIST_SSE_4x4	0.115856	1475.95
DIST_SAD_32x32	0.0519966	123.76
DIST_SAD_32x32sub	0.0571451	141.653
INTERPOL_HALF_32x32	0.046709	2.912
DIST_HAD_32x32	0.136933	58.261
INTERPOL_QUARTER_32x32	0.103	2.912
DIST_SAD_16x32	0.0656879	247.52
DIST_SAD_16x32sub	0.0475506	190.087
INTERPOL_HALF_16x32	0.05063	5.824
DIST_HAD_16x32	0.136025	109.2
INTERPOL_QUARTER_16x32	0.108755	5.824
DIST_SAD_32x16	0.0666677	247.52
DIST_SAD_32x16sub	0.0459255	184.45
INTERPOL_HALF_32x16	0.0510488	5.824
DIST_HAD_32x16	0.135804	109.2
INTERPOL_QUARTER_32x16	0.108019	5.824
DIST_SAD_16x16	0.0963507	494.95
DIST_SAD_16x16sub	0.0884532	517.632
INTERPOL_HALF_16x16	0.0568548	11.648
DIST_HAD_16x16	0.152686	222.404
INTERPOL_QUARTER_16x16	0.11458	11.648
DIST_SAD_8x16	0.0942632	989.648
DIST_SAD_8x16sub	0.0540675	537.133
INTERPOL_HALF_8x16	0.0649736	23.296
DIST_HAD_8x16	0.156219	436.8
INTERPOL_QUARTER_8x16	0.1258	23.296
DIST_SAD_16x8	0.232007	1542.26
INTERPOL_HALF_16x8	0.06749	23.296
DIST_HAD_16x8	0.158634	436.8
INTERPOL_QUARTER_16x8	0.126675	23.296
DIST_SAD_8x8	0.38438	3375.47
INTERPOL_HALF_8x8	0.0827033	46.592
DIST_HAD_8x8	0.19718	861.301
INTERPOL_QUARTER_8x8	0.14138	46.592
DIST_SAD_4x8	0.19476	1760.79
INTERPOL_HALF_4x8	0.0552807	46.592
DIST_HAD_4x8	0.136917	908.544
INTERPOL_QUARTER_4x8	0.0849954	46.592
DIST_SAD_8x4	0.197786	1672.87
INTERPOL_HALF_8x4	0.059225	46.592
DIST_HAD_8x4	0.144939	908.544
INTERPOL_QUARTER_8x4	0.0882017	46.592
TR_iDCT_16x16	0.0413978	20.857
DIST_HAD_64x16	0.00100459	0.41
DIST_HAD_64x48	0.00282627	0.41
DIST_HAD_16x64	0.00146375	0.56
DIST_HAD_48x64	0.00392169	0.56
DIST_SAD_32x8	0.031722	116.935
INTERPOL_HALF_32x8	0.00680321	1.296
DIST_HAD_32x8	0.0172226	25.15
INTERPOL_QUARTER_32x8	0.0134166	1.296
DIST_SAD_32x24	0.0229359	55.08
DIST_SAD_32x24sub	0.0136742	34.102
INTERPOL_HALF_32x24	0.0162207	1.296
DIST_HAD_32x24	0.0476126	25.15
INTERPOL_QUARTER_32x24	0.0358249	1.296
DIST_SAD_8x32	0.0131307	67.248
DIST_SAD_8x32sub	0.0166313	95.971
INTERPOL_HALF_8x32	0.0078956	1.584
DIST_HAD_8x32	0.0217851	30.49
INTERPOL_QUARTER_8x32	0.0165041	1.584
DIST_SAD_24x32	0.0299439	67.32
DIST_SAD_24x32sub	0.0197693	49.013
INTERPOL_HALF_24x32	0.0196381	1.584
DIST_HAD_24x32	0.0575109	30.49
INTERPOL_QUARTER_24x32	0.0437162	1.584
DIST_SAD_16x4	0.0361553	216.814
INTERPOL_HALF_16x4	0.00482833	2.384
DIST_HAD_16x4	0.0127747	48.15
INTERPOL_QUARTER_16x4	0.00812913	2.384
DIST_SAD_16x12	0.0255002	101.185
DIST_SAD_16x12sub	0.0145501	64.725
INTERPOL_HALF_16x12	0.00964944	2.384
DIST_HAD_16x12	0.0265063	48.15
INTERPOL_QUARTER_16x12	0.01929	2.384
DIST_SAD_4x16	0.0204832	126.719
DIST_SAD_4x16sub	0.0184243	141.156
INTERPOL_HALF_4x16	0.00562974	2.992
DIST_HAD_4x16	0.0170313	59.2
INTERPOL_QUARTER_4x16	0.00996987	2.992
DIST_SAD_12x16	0.0347833	126.854
DIST_SAD_12x16sub	0.0194543	80.832
INTERPOL_HALF_12x16	0.0120985	2.992
DIST_HAD_12x16	0.0341462	59.2
INTERPOL_QUARTER_12x16	0.0240466	2.992
TR_iDCT_8x8	0.0286277	46.861
TR_iDCT_4x4	0.0176326	51.36
TR_DST_4x4	0.0109988	32.641
TR_iDST_4x4	0.00402996	14.487
DIST_HAD_4x4	0.0204072	90.58

Frame	13
Others	9.73549	18739.2
TR_DCT_32x32	0.0388501	4.703
DIST_SSE_32x32	0.0206809	11.072
TR_DCT_16x16	0.0449665	32.924
DIST_SSE_16x16	0.0236568	55.593
TR_DCT_8x8	0.039138	130.425
DIST_SSE_8x8	0.0224661	206.993
DIST_SSE_64x64	0.00825684	0.958
DIST_SAD_64x64	0.0437702	30.94
DIST_SAD_64x64sub	0.0520163	37.72
INTERPOL_HALF_64x64	0.0430352	0.728
DIST_HAD_64x64	0.124094	13.979
INTERPOL_QUARTER_64x64	0.0972506	0.728
DIST_SAD_32x64	0.0449799	61.88
DIST_SAD_32x64sub	0.0355655	50.252
INTERPOL_HALF_32x64	0.0437128	1.456
DIST_HAD_32x64	0.12461	27.3
INTERPOL_QUARTER_32x64	0.0979462	1.456
DIST_SAD_64x32	0.0470715	61.862
DIST_SAD_64x32sub	0.0359444	49.379
INTERPOL_HALF_64x32	0.0449488	1.456
DIST_HAD_64x32	0.122632	27.3
INTERPOL_QUARTER_64x32	0.0996593	1.456
TR_DCT_4x4	0.0651177	464.18
DIST_SSE_4x4	0.0691373	1026.5
DIST_SAD_32x32	0.0510339	123.742
DIST_SAD_32x32sub	0.0553919	140.272
INTERPOL_HALF_32x32	0.0461161	2.912
DIST_HAD_32x32	0.123538	53.081
INTERPOL_QUARTER_32x32	0.101075	2.912
DIST_SAD_16x32	0.0640305	247.493
DIST_SAD_16x32sub	0.0417809	175.17
INTERPOL_HALF_16x32	0.0494858	5.824
DIST_HAD_16x32	0.133919	109.2
INTERPOL_QUARTER_16x32	0.10594	5.824
DIST_SAD_32x16	0.0653158	247.412
DIST_SAD_32x16sub	0.0394069	164.118
INTERPOL_HALF_32x16	0.0504043	5.824
DIST_HAD_32x16	0.133874	109.2
INTERPOL_QUARTER_32x16	0.105863	5.824
DIST_SAD_16x16	0.0941806	494.581
DIST_SAD_16x16sub	0.0789773	486.463
INTERPOL_HALF_16x16	0.0561033	11.648
DIST_HAD_16x16	0.14197	210.119
INTERPOL_QUARTER_16x16	0.112697	11.648
DIST_SAD_8x16	0.0907067	989.09
DIST_SAD_8x16sub	0.0488922	498.701
INTERPOL_HALF_8x16	0.0647569	23.296
DIST_HAD_8x16	0.153868	436.8
INTERPOL_QUARTER_8x16	0.124718	23.296
DIST_SAD_16x8	0.215559	1477.46
INTERPOL_HALF_16x8	0.0671319	23.296
DIST_HAD_16x8	0.157298	436.8
INTERPOL_QUARTER_16x8	0.125719	23.296
DIST_SAD_8x8	0.337731	3149.89
INTERPOL_HALF_8x8	0.0807865	46.592
DIST_HAD_8x8	0.184662	838.971
INTERPOL_QUARTER_8x8	0.139499	46.592
DIST_SAD_4x8	0.170949	1662.83
INTERPOL_HALF_4x8	0.0538361	46.592
DIST_HAD_4x8	0.132323	908.544
INTERPOL_QUARTER_4x8	0.0837073	46.592
DIST_SAD_8x4	0.173221	1572.2
INTERPOL_HALF_8x4	0.0573731	46.592
DIST_HAD_8x4	0.137263	908.544
INTERPOL_QUARTER_8x4	0.0869141	46.592
TR_iDCT_32x32	0.0166673	1.54
TR_iDCT_8x8	0.00299907	5.59
TR_iDCT_16x16	0.00798947	4.12
DIST_HAD_16x64	0.000664885	0.26
DIST_HAD_48x64	0.00181197	0.26
DIST_SAD_32x8	0.0107001	40.797
INTERPOL_HALF_32x8	0.00157945	0.304
DIST_HAD_32x8	0.00414835	6.12
INTERPOL_QUARTER_32x8	0.00318567	0.304
DIST_SAD_32x24	0.00512567	12.884
DIST_SAD_32x24sub	0.00523136	13.907
INTERPOL_HALF_32x24	0.0037561	0.304
DIST_HAD_32x24	0.0113587	6.12
INTERPOL_QUARTER_32x24	0.00851051	0.304
TR_iDCT_4x4	0.00130224	4.249
DIST_SAD_16x4	0.00356367	24.256
INTERPOL_HALF_16x4	0.000556365	0.288
DIST_HAD_16x4	0.00158732	6.46
INTERPOL_QUARTER_16x4	0.000969206	0.288
DIST_SAD_16x12	0.00254335	12.105
DIST_SAD_16x12sub	0.00182642	9.811
INTERPOL_HALF_16x12	0.00112341	0.288
DIST_HAD_16x12	0.00326653	6.46
INTERPOL_QUARTER_16x12	0.0022956	0.288
DIST_SAD_4x16	0.00677923	45.263
DIST_SAD_4x16sub	0.00517706	51.575
INTERPOL_HALF_4x16	0.00197505	1.072
DIST_HAD_4x16	0.00553071	20.88
INTERPOL_QUARTER_4x16	0.00353431	1.072
DIST_SAD_12x16	0.0105789	45.29
DIST_SAD_12x16sub	0.00860956	42.104
INTERPOL_HALF_12x16	0.0042166	1.072
DIST_HAD_12x16	0.0108264	20.88
INTERPOL_QUARTER_12x16	0.00860094	1.072
DIST_HAD_8x32	0.0102437	13.78
DIST_HAD_24x32	0.0258979	13.78
DIST_SAD_8x32	0.00733112	30.6
DIST_SAD_8x32sub	0.011524	60.211
INTERPOL_HALF_8x32	0.00361002	0.72
INTERPOL_QUARTER_8x32	0.00760359	0.72
DIST_SAD_24x32	0.0140486	30.6
DIST_SAD_24x32sub	0.0124268	30.386
INTERPOL_HALF_24x32	0.00886951	0.72
INTERPOL_QUARTER_24x32	0.0200629	0.72
DIST_HAD_64x16	0.000357345	0.14
DIST_HAD_64x48	0.00097696	0.14
TR_DST_4x4	0.000191915	0.584
TR_iDST_4x4	6.44859e-05	0.207
DIST_HAD_4x4	0.000282674	1.26

Frame	14
Others	9.43606	18200.2
TR_DCT_32x32	0.0432206	5.234
DIST_SSE_32x32	0.0229759	12.315
TR_DCT_16x16	0.0487335	35.742
DIST_SSE_16x16	0.025602	60.418
TR_DCT_8x8	0.0415661	139.21
DIST_SSE_8x8	0.0235499	219.316
DIST_SSE_64x64	0.00876453	1.016
DIST_SAD_64x64	0.0437661	30.94
DIST_SAD_64x64sub	0.0363404	26.304
INTERPOL_HALF_64x64	0.0430426	0.728
DIST_HAD_64x64	0.125863	14.189
INTERPOL_QUARTER_64x64	0.096924	0.728
DIST_SAD_32x64	0.0449407	61.88
DIST_SAD_32x64sub	0.0288721	40.86
INTERPOL_HALF_32x64	0.0436486	1.456
DIST_HAD_32x64	0.124599	27.3
INTERPOL_QUARTER_32x64	0.0982456	1.456
DIST_SAD_64x32	0.0470612	61.88
DIST_SAD_64x32sub	0.0269618	37.036
INTERPOL_HALF_64x32	0.0449494	1.456
DIST_HAD_64x32	0.122538	27.3
INTERPOL_QUARTER_64x32	0.0996942	1.456
TR_DCT_4x4	0.0681832	480.388
DIST_SSE_4x4	0.0725151	1064.37
DIST_SAD_32x32	0.0509564	123.76
DIST_SAD_32x32sub	0.0429832	108.553
INTERPOL_HALF_32x32	0.0460683	2.912
DIST_HAD_32x32	0.124737	53.711
INTERPOL_QUARTER_32x32	0.100936	2.912
DIST_SAD_16x32	0.0639655	247.52
DIST_SAD_16x32sub	0.0344821	144.594
INTERPOL_HALF_16x32	0.0494939	5.824
DIST_HAD_16x32	0.133563	109.2
INTERPOL_QUARTER_16x32	0.105846	5.824
DIST_SAD_32x16	0.0652889	247.484
DIST_SAD_32x16sub	0.0345894	141.526
INTERPOL_HALF_32x16	0.0504126	5.824
DIST_HAD_32x16	0.133526	109.2
INTERPOL_QUARTER_32x16	0.105875	5.824
DIST_SAD_16x16	0.0943873	494.851
DIST_SAD_16x16sub	0.0613535	377.38
INTERPOL_HALF_16x16	0.0561424	11.648
DIST_HAD_16x16	0.141901	210.959
INTERPOL_QUARTER_16x16	0.112485	11.648
DIST_SAD_8x16	0.0920763	989.684
DIST_SAD_8x16sub	0.0415409	417.598
INTERPOL_HALF_8x16	0.0648471	23.296
DIST_HAD_8x16	0.154777	436.8
INTERPOL_QUARTER_8x16	0.124599	23.296
DIST_SAD_16x8	0.207433	1403.63
INTERPOL_HALF_16x8	0.0681721	23.296
DIST_HAD_16x8	0.159551	436.8
INTERPOL_QUARTER_16x8	0.126747	23.296
DIST_SAD_8x8	0.322587	2996.53
INTERPOL_HALF_8x8	0.0812233	46.592
DIST_HAD_8x8	0.186216	840.371
INTERPOL_QUARTER_8x8	0.139701	46.592
DIST_SAD_4x8	0.156666	1508.67
INTERPOL_HALF_4x8	0.054091	46.592
DIST_HAD_4x8	0.134902	908.544
INTERPOL_QUARTER_4x8	0.0839285	46.592
DIST_SAD_8x4	0.164342	1473.75
INTERPOL_HALF_8x4	0.0576365	46.592
DIST_HAD_8x4	0.137703	908.544
INTERPOL_QUARTER_8x4	0.08699	46.592
TR_iDCT_8x8	0.00487227	9.181
TR_iDCT_16x16	0.0114022	5.91
TR_iDCT_32x32	0.023278	2.144
DIST_HAD_16x64	0.000868399	0.34
DIST_HAD_48x64	0.00237788	0.34
DIST_HAD_32x8	0.00608358	8.97
DIST_HAD_32x24	0.0166473	8.97
DIST_HAD_8x32	0.0106516	15.36
DIST_HAD_24x32	0.02828	15.36
TR_iDCT_4x4	0.00213578	7.267
DIST_SAD_8x32	0.00659946	34
DIST_SAD_8x32sub	0.00862146	51.807
INTERPOL_HALF_8x32	0.00395529	0.8
INTERPOL_QUARTER_8x32	0.00828406	0.8
DIST_SAD_24x32	0.0144383	34
DIST_SAD_24x32sub	0.0114568	29.544
INTERPOL_HALF_24x32	0.00982532	0.8
INTERPOL_QUARTER_24x32	0.0220921	0.8
DIST_SAD_16x4	0.0124882	79.254
INTERPOL_HALF_16x4	0.00170342	0.864
DIST_HAD_16x4	0.00436911	17.13
INTERPOL_QUARTER_16x4	0.00290172	0.864
DIST_SAD_16x12	0.00829976	36.72
DIST_SAD_16x12sub	0.00509263	25.398
INTERPOL_HALF_16x12	0.00342384	0.864
DIST_HAD_16x12	0.00872848	17.13
INTERPOL_QUARTER_16x12	0.00682523	0.864
DIST_HAD_4x16	0.00611357	22.8
DIST_HAD_12x16	0.0119027	22.8
TR_DST_4x4	0.000782995	2.602
TR_iDST_4x4	0.000199374	0.747
DIST_HAD_4x4	0.000942268	6.86
DIST_SAD_32x8	0.0156152	48.56
INTERPOL_HALF_32x8	0.00235211	0.448
INTERPOL_QUARTER_32x8	0.00467186	0.448
DIST_SAD_32x24	0.00871231	19.004
DIST_SAD_32x24sub	0.00521078	12.353
INTERPOL_HALF_32x24	0.0055935	0.448
INTERPOL_QUARTER_32x24	0.012367	0.448
DIST_SAD_4x16	0.00857985	49.541
DIST_SAD_4x16sub	0.00545482	47.915
INTERPOL_HALF_4x16	0.00217027	1.168
INTERPOL_QUARTER_4x16	0.00387577	1.168
DIST_SAD_12x16	0.013134	49.568
DIST_SAD_12x16sub	0.00811166	37.264
INTERPOL_HALF_12x16	0.00465051	1.168
INTERPOL_QUARTER_12x16	0.00930987	1.168
DIST_HAD_64x16	0.000539239	0.21
DIST_HAD_64x48	0.00146665	0.21

Frame	15
Others	9.53029	18385.7
TR_DCT_32x32	0.0433405	5.204
DIST_SSE_32x32	0.0229944	12.252
TR_DCT_16x16	0.048817	35.606
DIST_SSE_16x16	0.0254844	60.095
TR_DCT_8x8	0.0412353	138.257
DIST_SSE_8x8	0.0235123	217.813
DIST_SSE_64x64	0.0087721	1.012
DIST_SAD_64x64	0.0442326	30.94
DIST_SAD_64x64sub	0.035725	25.816
INTERPOL_HALF_64x64	0.0432735	0.728
DIST_HAD_64x64	0.126381	14.119
INTERPOL_QUARTER_64x64	0.0975783	0.728
DIST_SAD_32x64	0.0451766	61.88
DIST_SAD_32x64sub	0.0367622	51.61
INTERPOL_HALF_32x64	0.043875	1.456
DIST_HAD_32x64	0.125102	27.3
INTERPOL_QUARTER_32x64	0.0988746	1.456
DIST_SAD_64x32	0.0470298	61.844
DIST_SAD_64x32sub	0.0301213	41.382
INTERPOL_HALF_64x32	0.0449373	1.456
DIST_HAD_64x32	0.12255	27.3
